YEAR_MONTH_DAY,ID,lat,lon,depth,temp,NO3,Si4,PO4,chl,alpha,PBmax,region,Ek,date,month,sst,kd_490,Zeu,sat_par,longhurst,basin,biome,daylength,E_surf,Ez,PB
2004-11-08,12,-17.23257,-127.97493,5.0,26.5762,0.0,0.930866465,0.126683704,,0.008758008,2.677562993,59,305.727397485821,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,20.0,26.3772,0.0,1.086010876,0.095012778,,0.008937992,2.835017999,59,317.187350246006,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,,,,,,,0.007377997,1.249294003,59,169.326987121301,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,105.0,25.3585,0.0,1.241155287,0.095012778,,0.012537003,1.006027999,59,80.2446963600471,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,140.0,24.6646,0.095139344,0.85329426,0.095012778,,0.008174002,0.441297999,59,53.9879974338152,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,,,,,,,0.009458,0.306215002,59,32.376295411292,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-17.23257,-127.97493,,,,,,,0.029203005,0.328988996,59,11.2655870859865,2004-11-06,11,26.829986572265625,,,61.141998291015625,40.0,4.0,3.0,12.717800710087717,1335.442251481378,,
2004-11-08,12,-18.7496,-125.54897,5.0,25.9605,0.0,1.163583081,0.174190092,,0.006687997,3.192554988,59,477.355924053196,2004-11-06,11,25.730010986328125,,,61.034000396728516,40.0,4.0,3.0,12.785770255179111,1325.9966869984833,,
2004-11-09,12,-18.7496,-125.54897,20.0,25.6683,0.0,1.086010876,0.15835463,,0.006906986,2.107707003,59,305.155823828223,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,55.0,25.2936,0.0,1.086010876,0.15835463,,0.005811003,1.615292005,59,277.971290842562,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,70.0,24.9737,0.0,1.086010876,0.174190092,,0.006054993,1.305839996,59,215.663337017896,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,100.0,24.6805,0.024290896,0.974576271,0.15125,,0.008235997,0.774748996,59,94.0686350419992,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,,,,,,,0.007095999,0.411861997,59,58.0414395492446,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,135.0,22.6939,0.437236135,0.930866465,0.205861018,,0.017052999,0.613006999,59,35.9471667710765,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,175.0,21.2395,1.700362748,1.00843867,0.26920287,,0.03206,0.565241,59,17.6307236431691,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-09,12,-18.7496,-125.54897,200.0,20.0994,2.526253226,1.163583081,0.285038333,,0.016039998,0.203031999,59,12.6578568775383,2004-11-07,11,26.269989013671875,,,61.141998291015625,40.0,4.0,3.0,12.799628209783462,1326.9048237814661,,
2004-11-10,12,-20.44387,-122.91354,5.0,25.4512,0.0,0.999280199,0.101515152,,0.007600024,2.686718976,59,353.514538375142,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,30.0,24.392,,,,,0.010751985,2.388711015,59,222.164652852473,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,75.0,24.3225,0.047153583,1.163438355,0.12,,0.01575301,2.72250699,59,172.824557973365,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.010910006,1.109666993,59,101.71094250544,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.011232002,0.571872,59,50.914520848554,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.007783998,0.258403002,59,33.1966942951424,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.014095999,0.489936001,59,34.7570967478077,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.021973996,0.336539999,59,15.3153754556067,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-10,12,-20.44387,-122.91354,,,,,,,0.119392997,0.218557008,59,1.83056806924781,2004-11-08,11,25.42999267578125,,,57.709999084472656,40.0,4.0,3.0,12.893462351181004,1243.3088075658786,,
2004-11-11,12,-22.04258,-120.35733,5.0,24.3813,0.04627198,0.952314076,0.142519167,,0.008446993,2.651883977,59,313.944142844679,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,,,,,,,0.011824013,2.768440983,59,234.137173479089,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,60.0,23.9012,0.0,1.031673582,0.142519167,,0.007726981,2.005774,59,259.58055287052,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,90.0,22.9735,0.0,0.872954569,0.126683704,,0.015594989,1.813962005,59,116.316978806461,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,125.0,22.1046,0.0,0.872954569,0.126683704,,0.011427003,1.036456999,59,90.7024351879491,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,175.0,20.8122,0.04627198,0.952314076,0.126683704,,0.027465,1.081886997,59,39.391479956308,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,200.0,20.0098,0.33597481,1.031673582,0.15835463,,0.043847,0.851599999,59,19.4220813054485,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,,,,,,,0.051646996,0.533257003,59,10.3250342575588,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-11,12,-22.04258,-120.35733,,,,,,,0.01082202,0.079241017,59,7.32220204730725,2004-11-09,11,24.54998779296875,,,14.805997848510742,40.0,4.0,3.0,12.986918319079008,316.6861513327466,,
2004-11-12,12,-23.54165,-117.87365,5.0,23.5358,0.0,1.290536733,0.129427619,,0.007476002,2.170707988,59,290.356796052222,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,30.0,23.4682,0.0,1.290536733,0.129427619,,0.010575003,2.590512992,59,244.965698071197,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,45.0,,,,,,0.014414001,2.200204015,59,152.643531452509,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,,,,,,,0.016962,1.743818003,59,102.807334217663,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,110.0,21.9881,0.0,1.131817721,0.129427619,,0.013708996,1.044431,59,76.1858125861296,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,140.0,21.7323,0.0,0.973098708,0.129427619,,0.02184,0.991411005,59,45.3942767857143,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,,,,,,,0.040789999,1.035015002,59,25.3742345519548,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,200.0,19.8063,0.388654342,0.973098708,0.204822349,,0.045363997,0.542781001,59,11.9650171258057,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-11-12,12,-23.54165,-117.87365,,,,,,,0.068045008,0.326518005,59,4.79855928593616,2004-11-10,11,23.769989013671875,,,,40.0,4.0,3.0,13.079454915906105,,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.031842,4.356837,68,136.826738270209,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.022306,2.761638,68,123.80695776921,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.022304,2.387059,68,107.023807388809,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.03105,2.989915,68,96.2935587761675,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.035101,2.699021,68,76.8929945015812,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.022055,1.932157,68,87.6063024257538,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.032524,2.671879,68,82.1509961874308,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.027555,1.767559,68,64.1465795681365,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-08,12,-34.01993,-73.35851,,,,,,1.1569828987121582,0.021809,1.643864,68,75.37548718419,2004-12-06,12,15.420013427734375,0.10391660779714584,44.26626405068567,67.60400390625,49.0,4.0,1.0,14.186647478613994,1323.7017415331584,,
2004-12-09,12,-33.91342,-73.36452,,,,,,1.1733341217041016,0.02348,3.175634,68,135.248466780238,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,,
2004-12-09,12,-33.91342,-73.36452,5.0,15.944,0.289466515,1.335627905,0.4,1.1733341217041016,0.034187,4.073581,68,119.155848714424,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,772.6416637360057,4.073561997167553
2004-12-09,12,-33.91342,-73.36452,15.0,15.4482,0.624128154,1.837710974,0.513205532,1.1733341217041016,0.025212,2.677312,68,106.191972076789,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,268.49241547901863,2.643438498175006
2004-12-09,12,-33.91342,-73.36452,30.0,15.4009,2.283846726,2.294150128,0.668135504,1.1733341217041016,0.026735,1.777031,68,66.4683373854498,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,55.00002288616722,1.206801054381425
2004-12-09,12,-33.91342,-73.36452,40.0,12.4747,13.01789623,7.999639552,0.913532806,1.1733341217041016,0.042245,1.548646,68,36.6586815007693,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,19.11246789967817,0.7414158772716236
2004-12-09,12,-33.91342,-73.36452,50.0,11.9777,23.03957522,15.07444644,2.420780812,1.1733341217041016,0.019964,1.175605,68,58.8862452414346,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,6.641568676657765,0.13203289762789525
2004-12-09,12,-33.91342,-73.36452,60.0,11.488,24.0,18.54338401,,1.1733341217041016,0.027461999,1.359310002,68,49.4978534519647,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,2.3079402784767704,0.06333476189781953
2004-12-09,12,-33.91342,-73.36452,,,,,,1.1733341217041016,0.010435997,0.694156997,68,66.515637844664,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,,
2004-12-09,12,-33.91342,-73.36452,80.0,11.196,25.91749949,21.64717025,2.662858894,1.1733341217041016,0.010571999,0.674292006,68,63.7809373610421,2004-12-07,12,15.889984130859375,0.10569927096366882,43.51969467775346,66.947998046875,49.0,4.0,1.0,14.18841622288591,1310.6935849637346,0.27869704514219884,0.0029463661305357113
2004-12-10,12,-33.8536,-73.31567,,,,,,,0.022143,2.841813,68,128.3391139412,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,5.0,16.0144,0.063993419,0.924832667,0.339393939,,0.037038,4.276003,68,115.449079323938,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,10.0,16.0146,0.0355519,1.107408328,0.397575758,,0.030382,2.948329,68,97.0419656375486,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,,,,,,,0.021358,3.122294,68,146.188500795955,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,20.0,16.0156,0.059253166,0.0,0.407272727,,0.051593,2.47979,68,48.0644661097436,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,25.0,16.0166,0.165908865,1.198696159,0.416969697,,0.030139,2.217014,68,73.5596403331232,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,30.0,15.4719,0.687336727,1.244340074,0.523636364,,0.030729,1.830583,68,59.5718376777637,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,40.0,12.884,11.42875067,4.713277644,1.658181818,,0.0216,1.432706,68,66.3289814814815,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-10,12,-33.8536,-73.31567,50.0,12.4619,19.2596491,7.908351721,2.084848485,,0.025009,0.995510001,68,39.8060698548523,2004-12-08,12,15.8599853515625,,,55.13600158691406,49.0,4.0,1.0,14.19336656778055,1079.0643589190372,,
2004-12-11,12,-34.55102,-72.38883,,,,,,0.8790433406829834,0.030068,4.29006,68,142.678595184249,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,,
2004-12-11,12,-34.55102,-72.38883,5.0,13.3396,13.8815612,8.866873945,1.622243264,0.8790433406829834,0.03388,4.235998,68,125.02945690673,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,840.307496943595,4.235985688633894
2004-12-11,12,-34.55102,-72.38883,15.0,12.9928,17.18484966,13.97899247,1.796398046,0.8790433406829834,0.051561,3.232388,68,62.690560695099,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,349.3170542817287,3.232294524724324
2004-12-11,12,-34.55102,-72.38883,20.0,12.7168,17.66920281,14.16156813,1.838369963,0.8790433406829834,0.052728,2.435272,68,46.1855560612957,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,225.22187239528984,2.4349889158171982
2004-12-11,12,-34.55102,-72.38883,25.0,12.3652,18.85586802,14.89187078,1.871947497,0.8790433406829834,0.071291001,2.391948001,68,33.5518924892077,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,145.21160986411488,2.3911153203229434
2004-12-11,12,-34.55102,-72.38883,30.0,12.1787,21.26794669,15.80474908,1.989468864,0.8790433406829834,0.025545001,1.416810001,68,55.4632979266667,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,93.6250614341704,1.3231573641396033
2004-12-11,12,-34.55102,-72.38883,,,,,,0.8790433406829834,0.028498,1.258747001,68,44.1696610639343,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,,
2004-12-11,12,-34.55102,-72.38883,40.0,11.8521,23.49839293,19.63883798,2.157356532,0.8790433406829834,0.028573999,0.832386001,68,29.1308892745464,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,38.92007483699217,0.7247736071756109
2004-12-11,12,-34.55102,-72.38883,45.0,11.6273,24.0,,,0.8790433406829834,0.018884999,0.651497003,68,34.4981221868214,2004-12-09,12,13.589996337890625,0.08777879178524017,52.40445791569303,66.91999816894531,49.0,4.0,1.0,14.262838246637198,1303.309205280047,25.093685009385688,0.40488433617065833
2004-12-12,12,-34.63292,-72.46363,,,,,,1.0753231048583984,0.024032,4.628474,68,192.59628828229,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,,
2004-12-12,12,-34.63292,-72.46363,5.0,13.5788,14.10980383,6.310814683,1.46267927,1.0753231048583984,0.025302,4.390394,68,173.519642715991,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,796.5004402664596,4.389489437151471
2004-12-12,12,-34.63292,-72.46363,15.0,13.2847,15.82059637,7.406268652,1.629842615,1.0753231048583984,0.043849,3.136833,68,71.537161622842,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,292.38991386699075,3.135065892152275
2004-12-12,12,-34.63292,-72.46363,25.0,13.009,16.56831192,7.771419975,1.663275284,1.0753231048583984,0.05502,2.781768,68,50.5592148309706,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,107.3343559013552,2.7032065782722494
2004-12-12,12,-34.63292,-72.46363,,,,,,1.0753231048583984,0.072041,2.504692001,68,34.7675906914118,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,,
2004-12-12,12,-34.63292,-72.46363,39.0,12.4269,22.7975,10.69263056,2.02,1.0753231048583984,0.030763999,1.271185999,68,41.3205708074558,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,26.38916621002633,0.7169184993746137
2004-12-12,12,-34.63292,-72.46363,,,,,,1.0753231048583984,0.034765001,1.399034002,68,40.2425992163786,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,,
2004-12-12,12,-34.63292,-72.46363,,,,,,1.0753231048583984,0.025457998,0.935200002,68,36.7350174982338,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,,
2004-12-12,12,-34.63292,-72.46363,60.0,11.6611,26.8775,17.08277871,2.1,1.0753231048583984,0.022392999,0.913016999,68,40.7724306601362,2004-12-10,12,13.649993896484375,0.10021394491195679,45.90179544415042,67.57600021362305,49.0,4.0,1.0,14.278814288494285,1314.6127396289764,3.2170368788918173,0.07188998020973143
1999-09-11,13,31.01596667,-10.02348333,87.48,15.0441,10.423,,0.526,2.849355459213257,0.021,1.208,12,57.5238095238095,1999-09-09,9,18.899993896484375,0.19094160199165344,24.091135467696965,52.51599884033203,12.0,2.0,1.0,12.402604325778121,1176.1866356832736,6.549488417635916e-05,1.375392567702948e-06
1999-09-12,13,31.01596667,-10.02348333,58.276,15.3708,8.973,,0.371,,0.021,1.282,12,61.047619047619,1999-09-10,9,19.230010986328125,,,32.047996520996094,12.0,2.0,1.0,12.370666841264887,719.6233937961266,,
1999-09-13,13,31.01596667,-10.02348333,48.83,15.3486,9.372,,0.406,,0.035,1.664,12,47.5428571428571,1999-09-11,9,18.829986572265625,,,45.737998962402344,12.0,2.0,1.0,12.338661079807283,1029.690306719801,,
1999-09-14,13,31.01596667,-10.02348333,39.894,15.3768,9.65,,0.461,,0.027,1.948,12,72.1481481481482,1999-09-12,9,18.739990234375,,,51.61000061035156,12.0,2.0,1.0,12.306593221450688,1164.9130691721432,,
1999-09-15,13,31.01596667,-10.02348333,30.897,15.6801,8.802,,0.461,0.6686825156211853,0.025,2.144,12,85.76,1999-09-13,9,18.739990234375,0.07853145897388458,58.57525200862137,51.19200134277344,12.0,2.0,1.0,12.274469380778319,1158.5022481917615,102.36008038012525,1.7831241714935262
1999-09-16,13,31.01596667,-10.02348333,19.43,16.2963,5.196,,0.227,1.3241840600967407,0.021,2.994,12,142.571428571429,1999-09-14,9,18.510009765625,0.12122984975576401,37.944450226304824,,12.0,2.0,1.0,12.242295612768034,,,
1999-09-17,13,31.01596667,-10.02348333,12.38,16.5711,3.085,,0.083,0.9972226619720459,0.029,2.53,12,87.2413793103448,1999-09-15,9,18.470001220703125,0.10367077589035034,44.37123153071884,50.737998962402344,12.0,2.0,1.0,12.210077918763954,1154.2832645652816,319.83034222531677,2.5266918511524437
1999-09-18,13,31.01596667,-10.02348333,7.599,16.7292,1.909,,0.062,,0.033,3.388,12,102.666666666667,1999-09-16,9,18.459991455078125,,,,12.0,2.0,1.0,12.177822252549953,,,
1999-09-19,13,31.01596667,-10.02348333,1.695,17.8358,1.241,,0.0,,0.026,2.803,12,107.807692307692,1999-09-17,9,18.019989013671875,,,42.32999801635742,12.0,2.0,1.0,12.145534526512508,968.1198268099458,,
1999-09-25,13,36.09866667,-5.197533333,29.459,16.6964,-0.007,,0.029,0.3702600598335266,0.098,13.952,12,142.367346938776,1999-09-23,9,19.790008544921875,0.05600122734904289,82.14105686165139,45.321998596191406,12.0,2.0,1.0,11.941133942751863,1054.2921731599258,202.52933461440787,12.41918429784044
1999-09-27,13,36.09866667,-5.197533333,10.749,20.2953,-0.007,,0.044,,0.09,17.697,12,196.633333333333,1999-09-25,9,18.760009765625,,,16.135997772216797,12.0,2.0,1.0,11.862684972388276,377.842083291129,,
1999-09-28,13,36.41016667,-0.854716667,110.27,13.8178,2.344,,0.255,,0.047,1.301,16,27.6808510638298,1999-09-26,9,22.139984130859375,,,43.99399948120117,16.0,2.0,4.0,11.821468203599816,1033.7595297784944,,
1999-09-29,13,36.41016667,-0.854716667,89.805,14.2416,1.583,,0.168,,0.05,1.535,16,30.7,1999-09-27,9,22.670013427734375,,,35.185997009277344,16.0,2.0,4.0,11.781856546298654,829.5711308081684,,
1999-09-30,13,36.41016667,-0.854716667,69.653,14.5151,2.603,,0.299,0.1351097971200943,0.051,2.135,16,41.8627450980392,1999-09-28,9,22.1099853515625,0.03462272509932518,132.86071465500146,43.43199920654297,16.0,2.0,4.0,11.742282254971707,1027.436060731005,92.13409268708904,2.083299630231822
1999-10-01,13,36.41016667,-0.854716667,60.133,14.957,2.464,,0.285,0.2697261869907379,0.07,2.622,16,37.4571428571428,1999-09-29,9,22.07000732421875,0.04820533096790314,95.42513053302854,43.019996643066406,16.0,2.0,4.0,11.702752233025313,1021.1272382401979,56.25704425829178,2.3741994533639694
1999-10-02,13,36.41016667,-0.854716667,45.245,16.0314,0.996,,0.058,0.18130488693714142,0.047,3.4,16,72.3404255319149,1999-09-30,9,21.959991455078125,0.04406973347067833,104.38002769090029,42.529998779296875,16.0,2.0,4.0,11.663273438361086,1012.9136225982854,137.91687392842246,3.253087038037939
1999-10-03,13,36.41016667,-0.854716667,40.184,16.0913,0.915,,0.044,,0.043,4.139,16,96.2558139534884,1999-10-01,10,21.6199951171875,,,,16.0,2.0,4.0,11.62385289152659,,,
1999-10-04,13,36.41016667,-0.854716667,29.525,17.4346,0.819,,0.022,0.14057449996471405,0.053,6.496,16,122.566037735849,1999-10-02,10,21.540008544921875,0.037465326488018036,122.78019254606383,41.75199890136719,16.0,2.0,4.0,11.584497683764356,1001.1463413606836,331.2048940876215,6.437846297968888
1999-10-05,13,36.41016667,-0.854716667,15.312,24.1798,0.681,,0.0,,0.029,6.953,16,239.758620689655,1999-10-03,10,21.709991455078125,,,,16.0,2.0,4.0,11.545214984944732,,,
1999-10-06,13,36.41016667,-0.854716667,4.761,24.3783,0.797,,0.022,,0.028,8.607,16,307.392857142857,1999-10-04,10,21.779998779296875,,,40.077999114990234,16.0,2.0,4.0,11.506012051367499,967.5617826785252,,
